"id","extralabel","name","latitude","longitude","country"
"SESmo","Junction","Strömsbro","60.6993","17.1547","Sweden"
"SESmt","Junction","Simonstorp","58.7839","16.157","Sweden"
"SESmå","Junction","Simeå","61.5719","16.3267","Sweden"
"SESn","SmallStation","Stenkullen","57.7917","12.3146","Sweden"
"SESnb","Junction","Snickarbo","60.1911","16.0564","Sweden"
"SESne","Junction","Sandarne","61.2651","17.1484","Sweden"
"SESngå","Junction","Singsån","63.0289","16.3769","Sweden"
"SESnl","Junction","Skanlog","59.4055","16.4453","Sweden"
"SESnt","Junction","Snyten","59.9916","16.0238","Sweden"
"SESnu","SmallStation","Stenungsund","58.0727","11.8247","Sweden"
"SESnv","SmallStation","Sandviken","60.6142","16.7776","Sweden"
"SESo","SmallStation","Solna","59.3655","18.0103","Sweden"
"SESoa","Junction","Stordalen","68.3436","19.0705","Sweden"
"SESod","SmallStation","Stockholm Odenplan","59.3444","18.0451","Sweden"
"SESoe","Junction","Stolpen","57.5915","14.5528","Sweden"
"SESol","SmallStation","Sollentuna","59.4294","17.9475","Sweden"
"SESom","Junction","Stormyran","63.3686","17.4473","Sweden"
"SESop","Junction","Skorped","63.3854","17.8595","Sweden"
"SESp","Junction","Sparreholm","59.0758","16.8286","Sweden"
"SESph","SmallStation","Skeppshult","57.125","13.3569","Sweden"
"SESpj","Junction","Spjutsbygd","56.3103","15.5943","Sweden"
"SESpjb","Junction","Spjutbäcken","59.3287","14.1388","Sweden"
"SESpk","Junction","Sprängsviken","62.8604","17.8707","Sweden"
"SESpn","Junction","Stolpstugan","59.0121","16.3435","Sweden"
"SESpå","SmallStation","Spånga","59.3841","17.8973","Sweden"
"SESr","SmallStation","Storå","59.7189","15.1407","Sweden"
"SESre","SmallStation","Söderbärke","60.0725","15.5371","Sweden"
"SESro","SmallStation","Storebro","57.584","15.8522","Sweden"
"SESrp","SmallStation","Skurup","55.4802","13.4981","Sweden"
"SESrr","Junction","Skattkärr","59.4086","13.6718","Sweden"
"SESrs","SmallStation","Sorsele","65.535","17.5428","Sweden"
"SESrt","Junction","Strömtorp","59.2506","14.4115","Sweden"
"SESru","Junction","Skruv","56.6778","15.3672","Sweden"
"SESrv","SmallStation","Storvreta","59.9563","17.7062","Sweden"
"SESs","SmallStation","Stenstorp","58.2729","13.7127","Sweden"
"SESsa","Junction","Sjösa","58.7822","17.0964","Sweden"
"SESsh","Junction","Strömsholm","59.501","16.2677","Sweden"
"SESst","SmallStation","Stockholms Södra","59.3134","18.0605","Sweden"
"SESsä","SmallStation","Segersäng","59.0295","17.9271","Sweden"
"SESt","SmallStation","Säter","60.3466","15.7571","Sweden"
"SEStd","SmallStation","Stöde","62.4198","16.5991","Sweden"
"SESten","Junction","Stegsskogen","61.8479","17.2018","Sweden"
"SESth","SmallStation","Stora Höga","58.0187","11.8358","Sweden"
"SESti","Junction","Storbergets industrispår","64.2563","16.4512","Sweden"
"SEStk","Junction","Sikträsk","67.1744","20.4423","Sweden"
"SEStl","SmallStation","Ställdalen","59.9344","14.9417","Sweden"
"SESto","Junction","Storträsk","65.154","20.06","Sweden"
"SESton","Junction","Stockviksverkens nedre","62.3471","17.3608","Sweden"
"SEStp","SmallStation","Svågertorp","55.5473","12.9933","Sweden"
"SEStr","SmallStation","Storlien","63.3159","12.1006","Sweden"
"SESts","Junction","Storsund","65.5784","20.6221","Sweden"
"SEStv","SmallStation","Stavre","62.8261","15.3118","Sweden"
"SEStå","SmallStation","Sollefteå","63.167","17.2651","Sweden"
"SEStä","Junction","Sandträsk","66.1266","21.318","Sweden"
"SEStö","Junction","Strångsjö","58.9061","16.198","Sweden"
"SESub","SmallStation","Sundbyberg","59.3608","17.9718","Sweden"
"SESuc","SmallStation","Sundsvalls central","62.3866","17.3149","Sweden"
"SESum","SmallStation","Storuman","65.096","17.1099","Sweden"
"SESun","SmallStation","Sunne","59.8355","13.1492","Sweden"
"SESur","SmallStation","Skutskär","60.626","17.4046","Sweden"
"SESus","SmallStation","Sunderbyns sjukhus","65.6733","21.9354","Sweden"
"SESv","SmallStation","Storvik","60.5819","16.5343","Sweden"
"SESve","Junction","Säve","57.8042","11.9123","Sweden"
"SESvg","SmallStation","Svenshögen","58.1447","11.9361","Sweden"
"SESvi","SmallStation","Södra Vi","57.7402","15.7929","Sweden"
"SESvj","Junction","Svedje","62.6899","17.8861","Sweden"
"SESvk","SmallStation","Svenstavik","62.7719","14.4407","Sweden"
"SESvt","Junction","Sävast","65.7624","21.7665","Sweden"
"SESvå","Junction","Svartå","59.1323","14.5159","Sweden"
"SESvö","Junction","Skytts Vemmerlöv","55.4101","13.1541","Sweden"
"SESy","SmallStation","Stockaryd","57.3098","14.5919","Sweden"
"SESyd","SmallStation","Skillingaryd","57.4284","14.0907","Sweden"
"SESån","Junction","Stenåsen","59.5033","13.3378","Sweden"
"SESårs","Junction","Söråkers södra","62.5499","17.4405","Sweden"
"SESän","Junction","Sävastklinten","65.7763","21.7494","Sweden"
"SESäp","Junction","Skärpan","60.3081","17.5769","Sweden"
"SESäu","Junction","Sunnäsbruk","61.1086","17.1253","Sweden"
"SESäy","Junction","Säby","59.8291","17.7026","Sweden"
"SESöc","SmallStation","Södertälje centrum","59.1911","17.6284","Sweden"
"SESöd","SmallStation","Södertälje hamn","59.1776","17.6472","Sweden"
"SESödy","Junction","Söderby","59.1964","17.7936","Sweden"
"SESög","SmallStation","Sölvesborg","56.0494","14.5831","Sweden"
"SESök","Junction","Stöcke","63.7428","20.2587","Sweden"
"SESöt","Junction","Södra utmarken","56.2371","12.8455","Sweden"
"SESöu","SmallStation","Södertälje syd undre","59.1634","17.6455","Sweden"
"SESöv","Junction","Skelleftehamns övre","64.6872","21.2275","Sweden"
"SESöö","SmallStation","Södertälje syd övre","59.1633","17.648","Sweden"
"SET","SmallStation","Töreboda","58.7046","14.1272","Sweden"
"SETb","SmallStation","Tillberga","59.6874","16.6241","Sweden"
"SETba","Junction","Tystberga","58.8485","17.2361","Sweden"
"SETbn","Junction","Torbacken","58.0687","12.243","Sweden"
"SETbo","SmallStation","Tobo","60.259","17.6338","Sweden"
"SETdj","Junction","Trödje","60.8144","17.1991","Sweden"
"SETeo","Junction","Torebo","56.9491","12.4557","Sweden"
"SETet","Junction","Tolikberget","66.4133","20.9072","Sweden"
"SETgp","SmallStation","Tågarp","55.9274","12.9474","Sweden"
"SETh","SmallStation","Tenhult","57.7052","14.3266","Sweden"
"SEThd","SmallStation","Tallhed","61.2101","14.7091","Sweden"
"SEThl","Junction","Tornhill","55.7381","13.1898","Sweden"
